Bill,Com 1,Pass Com 1,Incorporated,Pass Floor 1,Com 2,Pass Com 2,Pass Floor 2,Amended ,To Gov,Returned,Passed,Disposition,VV
HB1764,H-E;H-A,0,0,0,,,,,0,0,0,DiC,1
HB1771,H-CL,0,0,0,,,,,0,0,0,DiC,1
HB1776,H-CJ,0,0,0,,,,,0,0,0,DiC,1
HB1802,H-ACNR,0,0,0,,,,,0,0,0,DiC,1
HB1808,H-GL,0,0,0,,,,,0,0,0,DiC,1
HB1850,H-CJ,0,0,0,,,,,0,0,0,DiC,1
HB1868,H-GL;H-CL,0,0,0,,,,,0,0,0,DiC,1
HB1873,H-E,0,0,0,,,,,0,0,0,DiC,1
HB1875,H-ACNR,0,0,0,,,,,0,0,0,DiC,1
HB1891,H-F,0,0,0,,,,,0,0,0,DiC,1
HB1895,H-A,0,0,0,,,,,0,0,0,DiC,1
HB1934,H-CCT,0,0,0,,,,,0,0,0,DiC,1
HB1938,H-ACNR,1,0,1,S-ACNR,1,1,0,1,0,1,PiL,0
HB1962,H-F,1,0,0,,,,,0,0,0,DiC,0
HB1990,H-MPP,0,0,0,,,,,0,0,0,DiC,1
HB1999,H-HWI;H-A,0,0,0,,,,,0,0,0,DiC,1
SB6,S-ACNR,0,0,0,,,,,0,0,0,DiC,0
SB10,S-CJ,0,0,0,,,,,0,0,0,DiC,0
SB18,S-ACNR,0,0,0,,,,,0,0,0,DiC,0
SB35,S-T; S-F,0,0,0,,,,,0,0,0,DiC,0
SB60,S-F,1,0,1,H-A,0,0,0,0,0,0,DiC,1
SB69,S-PE,1,0,1,H-PE,0,0,0,0,0,0,DiC,1
SB93,S-RSS; S-CL; S-F,1,0,1,H-A,0,0,0,0,0,0,DiC,1
SB100,S-GLT; S-F,0,0,0,,,,,0,0,0,DiC,0
SB105,S-F,0,0,0,,,,,0,0,0,DiC,0
SB119,S-GLT,0,0,0,,,,,0,0,0,DiC,0
SB149,S-F,0,0,0,,,,,0,0,0,DiC,0
SB168,S-F,0,0,0,,,,,0,0,0,DiC,0
SB178,S-CJ,1,0,1,H-MPP,0,0,0,0,0,0,DiC,1
SB197,S-T; S-F,1,0,1,H-A,0,0,0,0,0,0,DiC,1
SB255,S-R,0,0,0,,,,,0,0,0,DiC,0
SB330,S-EH; S-F,0,0,0,,,,,0,0,0,DiC,0
SB353,S-F,0,0,0,,,,,0,0,0,DiC,0
SB365,S-T; S-F,0,0,0,,,,,0,0,0,DiC,0
SB383,S-CL,0,0,0,,,,,0,0,0,DiC,0
SB401,S-EH,1,0,1,H-HWI,0,0,0,0,0,0,DiC,1
SB406,S-CL,0,0,0,,,,,0,0,0,DiC,0
SB419,S-RSS; S-CJ; S-F,0,0,0,,,,,0,0,0,DiC,0
SB429,S-GLT; S-F,0,0,0,,,,,0,0,0,DiC,0
SB447,S-GLT,1,0,1,H-CJ;H-A,0,0,0,0,0,0,DiC,1
SB487,S-EH,0,0,0,,,,,0,0,0,DiC,0
SB488,S-RSS,1,0,1,H-GL,0,0,0,0,0,0,DiC,1
SB521,S-CJ,0,0,0,,,,,0,0,0,DiC,0
SB523,S-F,0,0,0,,,,,0,0,0,DiC,0
SB528,S-EH; S-F,0,0,0,,,,,0,0,0,DiC,0
SB530,S-LG,0,0,0,,,,,0,0,0,DiC,0
SB533,S-F,0,0,0,,,,,0,0,0,DiC,0
SB550,S-EH,0,0,0,,,,,0,0,0,DiC,0
SB558,S-ACNR,0,0,0,,,,,0,0,0,DiC,0
SB599,S-CL; S-GLT; S-CJ,0,0,0,,,,,0,0,0,DiC,0
SB618,S-F,0,0,0,,,,,0,0,0,DiC,0
SB619,S-F,0,0,0,,,,,0,0,0,DiC,0
SB627,S-CL,0,0,0,,,,,0,0,0,DiC,0
SB644,S-CJ,0,0,0,,,,,0,0,0,DiC,0
SB650,S-PE; S-F,0,0,0,,,,,0,0,0,DiC,0
SB696,S-CL,0,0,0,,,,,0,0,0,DiC,0
SB698,S-ACNR; S-F,0,0,0,,,,,0,0,0,DiC,0
SB702,S-T,0,0,0,,,,,0,0,0,DiC,0
SB703,S-T; S-F,0,0,0,,,,,0,0,0,DiC,0
SB717,S-ACNR; S-F,1,0,1,H-ACNR,0,0,0,0,0,0,DiC,1
SB723,S-PE,0,0,0,,,,,0,0,0,DiC,0
SB733,S-F,0,0,0,,,,,0,0,0,DiC,0
SB752,S-CL,0,0,0,,,,,0,0,0,DiC,0
SB757,S-F,0,0,0,,,,,0,0,0,DiC,0
SB762,S-T,0,0,0,,,,,0,0,0,DiC,0
SB763,S-EH,0,0,0,,,,,0,0,0,DiC,0
SB784,S-CJ,0,0,0,,,,,0,0,0,DiC,0
SB788,S-F,0,0,0,,,,,0,0,0,DiC,0
SB789,S-F,0,0,0,,,,,0,0,0,DiC,0
SB791,S-CJ; S-F,0,0,0,,,,,0,0,0,DiC,0
SB794,S-CJ,0,0,0,,,,,0,0,0,DiC,0
SB805,S-T; S-F,0,0,0,,,,,0,0,0,DiC,0
SB809,S-CJ,0,0,0,,,,,0,0,0,DiC,0
SB820,S-ACNR,0,0,0,,,,,0,0,0,DiC,0
SB822,S-GLT,1,0,1,H-GL,0,0,0,0,0,0,DiC,0
SB823,S-CJ,0,0,0,,,,,0,0,0,DiC,0
SB825,S-CJ,1,0,1,H-CJ,0,0,0,0,0,0,DiC,1
SB827,S-PE,0,1,0,,,,,0,0,0,Inc [SB792],0
SB828,S-EH,0,0,0,,,,,0,0,0,DiC,0
SB831,S-CJ,0,0,0,,,,,0,0,0,DiC,0
SB841,S-CJ,0,0,0,,,,,0,0,0,DiC,0
SB844,S-PE,0,0,0,,,,,0,0,0,DiC,0
SB847,S-CL,0,0,0,,,,,0,0,0,DiC,0
SB850,S-RSS,0,0,0,,,,,0,0,0,DiC,0
SB851,S-RSS,0,0,0,,,,,0,0,0,DiC,0
SB857,S-LG,0,0,0,,,,,0,0,0,DiC,0
SB863,S-T,0,0,0,,,,,0,0,0,DiC,0
SB865,S-CJ,1,0,1,H-CJ,1,1,0,1,1,0,V,0
SB871,S-PE; S-F,0,0,0,,,,,0,0,0,DiC,0
SB877,S-EH,0,0,0,,,,,0,0,0,DiC,0
SB882,S-PE,0,0,0,,,,,0,0,0,DiC,0
SB892,S-PE,0,0,0,,,,,0,0,0,DiC,0
SB893,S-CJ,0,0,0,,,,,0,0,0,DiC,0
SB897,S-RSS; S-F,1,0,1,H-HWI;H-A,1,1,1,1,0,1,PiL,0
SB923,S-CJ,0,1,0,,,,,0,0,0,Inc [SB816] ,0
SB924,S-GLT,0,0,0,,,,,0,0,0,DiC,0
SB925,S-F,0,0,0,,,,,0,0,0,DiC,0
SB929,S-R,0,0,0,,,,,0,0,0,DiC,0
SB933,S-RSS;S-F,0,1,0,,,,,0,0,0,Inc [SB940] ,0
SB937,S-GLT; S-F,0,0,0,,,,,0,0,0,DiC,0
SB939,S-CJ; S-F,0,0,0,,,,,0,0,0,DiC,0
SB948,S-ACNR,1,0,1,H-ACNR,1,1,0,1,0,1,PiL,0
SB952,S-R,0,0,0,,,,,0,0,0,DiC,0
SB954,S-T,0,0,0,,,,,0,0,0,DiC,0
SB958,S-CJ,0,0,0,,,,,0,0,0,DiC,0
SB972,S-R,0,0,0,,,,,0,0,0,DiC,0
SB978,S-CL,0,0,0,,,,,0,0,0,DiC,0
SB979,S-PE,0,1,0,,,,,0,0,0,Inc [SB844],0
SB980,S-GLT,0,0,0,,,,,0,0,0,DiC,0
SB982,S-F,1,0,1,H-F,1,1,0,1,0,1,PiL,0
SB984,S-ACNR,0,0,0,,,,,0,0,0,DiC,0
SB985,S-EH; S-F,0,0,0,,,,,0,0,0,DiC,0
SB986,S-EH; S-F,0,0,0,,,,,0,0,0,DiC,0
SB987,S-EH; S-F,0,0,0,,,,,0,0,0,DiC,0
SB996,S-EH,0,0,0,,,,,0,0,0,DiC,0
SB1000,S-CJ,0,0,0,,,,,0,0,0,DiC,0
