Bill,Com 1,Pass Com 1,Incorporated,Pass Floor 1,Com 2,Pass Com 2,Pass Floor 2,Amended,To Gov,Returned,Passed,Disposition,VV
HB1859,H-GL,0,0,0,,,,,0,0,0,DiC,0
HB1860,H-GL,0,0,0,,,,,0,0,0,DiC,0
HB1862,H-CL,0,0,0,,,,,0,0,0,DiC,0
HB1873,H-CJ,0,0,0,,,,,0,0,0,DiC,0
HB1876,H-GL,0,0,0,,,,,0,0,0,DiC,0
HB1877,H-E,0,0,0,,,,,0,0,0,DiC,0
HB1879,H-ACNR;H-GL,0,0,0,,,,,0,0,0,DiC,1
HB1882,H-A,0,0,0,,,,,0,0,0,DiC,0
HB1891,H-HWI;H-A,0,0,0,,,,,0,0,0,DiC,0
HB1894,H-ACNR,0,0,0,,,,,0,0,0,DiC,0
HB1896,H-GL,0,0,0,,,,,0,0,0,DiC,0
HB1897,H-ACNR,0,0,0,,,,,0,0,0,DiC,0
HB1903,H-CJ,0,0,0,,,,,0,0,0,DiC,0
HB1910,H-CJ;H-HWI,0,0,0,,,,,0,0,0,DiC,1
HB1912,H-GL,0,0,0,,,,,0,0,0,DiC,0
HB1919,H-A,0,0,0,,,,,0,0,0,DiC,0
HB1921,H-A,0,0,0,,,,,0,0,0,DiC,0
HB1926,H-T,0,0,0,,,,,0,0,0,DiC,0
HB1929,H-PE,1,0,1,S-PE,0,0,0,0,0,0,DiC,0
HB1931,H-GL;H-HWI,0,0,0,,,,,0,0,0,DiC,1
HB1939,H-GL,1,0,1,S-GLT,1,1,1,1,0,1,PiL,0
HB1948,H-F,0,0,0,,,,,0,0,0,DiC,0
HB1956,H-MPP,0,0,0,,,,,0,0,0,DiC,0
HB1967,H-CL,0,0,0,,,,,0,0,0,DiC,0
HB1969,H-A,0,0,0,,,,,0,0,0,DiC,0
HB1978,H-ST;H-A,0,0,0,,,,,0,0,0,DiC,0
HB1989,H-HWI,0,0,0,,,,,0,0,0,DiC,1
SB11,S-CL,0,0,0,,,,,0,0,0,DiC,0
SB56,S-CJ; S-F,0,0,0,,,,,0,0,0,DiC,0
SB114,S-PE,0,0,0,,,,,0,0,0,DiC,0
SB141,S-T,0,0,0,,,,,0,0,0,DiC,0
SB208,S-LG; S-LG,0,0,0,,,,,0,0,0,DiC,0
SB277,S-PE,0,0,0,,,,,0,0,0,DiC,0
SB317,S-GLT,0,0,0,,,,,0,0,0,DiC,0
SB351,S-CJ,0,0,0,,,,,0,0,0,DiC,0
SB370,S-EH,0,0,0,,,,,0,0,0,DiC,0
SB415,S-CJ,0,0,0,,,,,0,0,0,DiC,0
SB502,S-GLT,0,0,0,,,,,0,0,0,DiC,0
SB604,S-PE,0,0,0,,,,,0,0,0,DiC,0
SB634,S-EH,0,0,0,,,,,0,0,0,DiC,0
SB639,S-CL; S-F,0,0,0,,,,,0,0,0,DiC,0
SB692,S-T,0,0,0,,,,,0,0,0,DiC,0
SB771,S-PE,0,0,0,,,,,0,0,0,DiC,0
SB777,S-CJ,1,0,1,H-CJ,0,0,0,0,0,0,DiC,1
SB907,S-CL,0,0,0,,,,,0,0,0,DiC,0
SB988,S-T,0,0,0,,,,,0,0,0,DiC,0
SB1007,S-CJ,0,0,0,,,,,0,0,0,DiC,0
SB1013,S-CJ; S-F,1,0,1,H-CJ,0,0,0,0,0,0,DiC,0
SB1032,S-F,0,0,0,,,,,0,0,0,DiC,0
SB1036,S-GLT,0,0,0,,,,,0,0,0,DiC,0
SB1043,S-ACNR,0,0,0,,,,,0,0,0,DiC,0
SB1044,S-T,1,0,1,H-T,1,1,1,1,0,1,PiL,0
SB1046,S-ACNR,0,0,0,,,,,0,0,0,DiC,0
SB1059,S-CL,0,0,0,,,,,0,0,0,DiC,0
SB1083,S-F,1,0,1,H-F,1,1,1,1,0,1,PiL,0
SB1155,S-LG,0,0,0,,,,,0,0,0,DiC,0
SB1062,S-GLT,1,0,1,H-GL,0,0,0,0,0,0,DiC,0
SB1070,S-F,0,1,0,,,,,0,0,0,Inc [SB1116],0
SB1075,S-PE,0,1,0,,,,,0,0,0,Inc [SB1026],0
SB1078,S-CJ; S-F,0,0,0,,,,,0,0,0,DiC,0
SB1079,S-CL,1,0,1,H-CL,1,1,1,1,0,1,PiL,0
SB1081,S-CJ,0,0,0,,,,,0,0,0,DiC,0
SB1085,S-GLT; S-RSS,0,1,0,,,,,0,0,0,Inc [SB1777],0
SB1098,S-GLT; S-F; S-GLT,1,0,0,,,,,0,0,0,DiS,0
SB1117,S-CL,1,0,1,H-CL,0,0,0,0,0,0,DiC,0
SB1124,S-EH,0,1,0,,,,,0,0,0,Inc [SB1221],0
SB1127,S-LG; S-F,0,0,0,,,,,0,0,0,DiC,0
SB1132,S-CL,0,0,0,,,,,0,0,0,DiC,0
SB1137,S-CJ,1,0,1,H-CJ,0,0,0,0,0,0,DiC,0
SB1138,S-EH,0,0,0,,,,,0,0,0,DiC,0
SB1156,S-CJ,1,0,1,H-CCT,1,1,1,1,1,0,V,0
SB1206,S-PE,0,0,0,,,,,0,0,0,DiC,0
SB1210,S-CJ; S-F,0,0,0,,,,,0,0,0,DiC,0
SB1228,S-CL,0,1,0,,,,,0,0,0,Inc [SB1763],0
SB1230,S-CJ,0,0,0,,,,,0,0,0,DiC,0
SB1256,S-F,1,0,1,H-F,1,1,0,1,0,1,PiL,0
SB1261,S-EH,0,1,0,,,,,0,0,0,Inc [SB1118],0
SB1285,S-CJ,0,0,0,,,,,0,0,0,DiC,0
SB1287,S-CL,0,0,0,,,,,0,0,0,DiC,0
SB1299,S-EH,0,1,0,,,,,0,0,0,Inc [SB1130],0
SB1302,S-CJ,0,0,0,,,,,0,0,0,DiC,0
SB1305,S-LG,1,0,0,,,,,0,0,0,DiS,0
SB1306,S-CJ,0,1,0,,,,,0,0,0,Inc [SB1007],0
SB1311,S-PE,0,1,0,,,,,0,0,0,Inc [SB1455],0
SB1317,S-CL; S-F,0,0,0,,,,,0,0,0,DiC,0
SB1330,S-PE; S-F,0,0,0,,,,,0,0,0,DiC,0
SB1375,S-CJ,0,0,0,,,,,0,0,0,DiC,0
SB1425,S-F,1,0,1,H-F,1,1,1,1,0,1,PiL,0
SB1446,S-CJ,0,0,0,,,,,0,0,0,DiC,0
SB1447,S-PE,0,0,0,,,,,0,0,0,DiC,0
SB1453,S-PE,0,1,0,,,,,0,0,0,Inc [SB1243],0
SB1454,S-CJ,0,0,0,,,,,0,0,0,DiC,0
SB1458,S-CJ,0,0,0,,,,,0,0,0,DiC,0
SB1466,S-CJ,0,0,0,,,,,0,0,0,DiC,0
SB1472,S-EH,0,0,0,,,,,0,0,0,DiC,0
SB1491,S-R,1,0,1,H-CJ,1,1,0,1,0,1,PiL,0
SB1498,S-RSS,0,0,0,,,,,0,0,0,DiC,0
SB1501,S-CJ; S-F,1,0,1,H-CJ,1,1,0,1,0,1,PiL,0
SB1508,S-CJ; S-F,0,0,0,,,,,0,0,0,DiC,0
SB1521,S-T,1,0,1,H-T,1,1,1,1,1,1,PiL,0
SB1522,S-EH,0,0,0,,,,,0,0,0,DiC,0
SB1526,S-EH,1,0,0,,,,,0,0,0,DiS,0
SB1527,S-GLT; S-F,1,0,1,H-R;H-GL,0,0,0,0,0,0,DiC,1
SB1555,S-T,0,0,0,,,,,0,0,0,DiC,0
SB1570,S-CJ; S-RSS,0,0,0,,,,,0,0,0,DiC,0
SB1590,S-EH; S-F,1,0,1,H-E;H-A,0,0,0,0,0,0,DiC,1
SB1612,S-CJ,0,1,0,,,,,0,0,0,Inc [SB1013],0
SB1614,S-EH,1,0,0,,,,,0,0,0,DiS,0
SB1621,S-CJ; S-F,0,0,0,,,,,0,0,0,DiC,0
SB1629,S-EH,1,0,1,H-E;H-A,0,0,0,0,0,0,DiC,0
SB1630,S-F,0,0,0,,,,,0,0,0,DiC,0
SB1639,S-CL,0,0,0,,,,,0,0,0,DiC,0
SB1654,S-T,0,0,0,,,,,0,0,0,DiC,0
SB1660,S-EH; S-F,0,0,0,,,,,0,0,0,DiC,0
SB1670,S-CL,0,1,0,,,,,0,0,0,Inc [SB1176],0
SB1695,S-CL,1,0,1,H-CL,1,1,0,1,0,1,PiL,0
SB1699,S-LG,1,0,1,H-CCT,0,0,0,0,0,0,DiC,0
SB1712,S-CL,0,1,0,,,,,0,0,0,Inc [SB1689],0
SB1721,S-GLT; S-CJ ,0,1,0,,,,,0,0,0,Inc [SB1738],0
SB1730,S-F,0,1,0,,,,,0,0,0,Inc [SB1754],0
SB1731,S-PE,0,0,0,,,,,0,0,0,DiC,0
SB1735,S-EH,0,1,0,,,,,0,0,0,Inc [SB1216],0
SB1744,S-F,0,0,0,,,,,0,0,0,DiC,0
SB1745,S-ACNR,0,0,0,,,,,0,0,0,DiC,0
SB1774,S-GLT,1,0,1,H-GL,1,1,0,1,0,1,PiL,0
SB1784,S-T,0,0,0,,,,,0,0,0,DiC,0
SB1788,S-F,1,0,0,,,,,0,0,0,DiS,0
