Bill,Com 1,Pass Com 1,Incorporated,Pass Floor 1,Com 2,Pass Com 2,Pass Floor 2,Amended,To Gov,Returned,Passed,Disposition,VV
SB317,S-EH,1,0,1,H-HWI,0,0,0,0,0,0,DiC,1
SB917,S-CL; S-EH,0,0,0,,,,,0,0,0,DiC,0
SB306,S-J; S-FA,1,0,1,H-GL; H-CJ,0,0,0,0,0,0,DiC,1
SB346,S-GLT,1,0,1,H-HWI; H-GL,0,0,0,0,0,0,DiC,1
SB618,S-J,0,0,0,,,,,0,0,0,DiC,0
SB756,S-FA,0,0,0,,,,,0,0,0,DiC,0
SB461,S-EH; S-FA,0,0,0,,,,,0,0,0,DiC,0
SB390,S-EH,0,0,0,,,,,0,0,0,DiC,0
SB719,S-CL,0,0,0,,,,,0,0,0,DiC,0
SB223,S-J,0,0,0,,,,,0,0,0,DiC,0
SB464,S-EH,0,0,0,,,,,0,0,0,DiC,0
SB765,S-CL,0,0,0,,,,,0,0,0,DiC,0
SB449,S-J,0,0,0,,,,,0,0,0,DiC,0
SB627,S-GLT,0,0,0,,,,,0,0,0,DiC,0
SB533,S-GLT,0,0,0,,,,,0,0,0,DiC,0
SB721,S-J,0,0,0,,,,,0,0,0,DiC,0
SB803,S-LG; S-J,0,0,0,,,,,0,0,0,DiC,0
SB15,S-J,0,0,0,,,,,0,0,0,DiC,0
SB802,S-J,0,0,0,,,,,0,0,0,DiC,0
SB826,S-LG,1,0,1,H-CCT; H-GL,0,0,0,0,0,0,DiC,1
SB291,S-CL,1,0,1,H-LC,0,0,0,0,0,0,DiC,1
SB946,S-EH; S-FA,0,0,0,,,,,0,0,0,DiC,0
SB366,S-EH,1,0,1,H-E; H-A,0,0,0,0,0,0,DiC,1
SB253,S-J,1,0,1,H-CJ,0,0,0,0,0,0,DiC,1
SB699,S-J,0,0,0,,,,,0,0,0,DiC,0
SB409,S-ACNR,0,0,0,,,,,0,0,0,DiC,0
SB367,S-EH; S-FA,0,0,0,,,,,0,0,0,DiC,0
SB382,S-CL; S-FA,1,0,1,H-LC,0,0,0,0,0,0,DiC,1
SB898,S-EH,0,0,0,,,,,0,0,0,DiC,0
SB218,S-FA,0,0,0,,,,,0,0,0,DiC,0
SB419,S-LG,0,0,0,,,,,0,0,0,DiC,0
SB824,S-RSS,1,0,1,H-GL,0,0,0,0,0,0,DiC,1
SB780,S-GLT; S-J,0,0,0,,,,,0,0,0,DiC,0
SB887,S-PE,0,0,0,,,,,0,0,0,DiC,0
SB973,S-J,0,0,0,,,,,0,0,0,DiC,0
SB80,S-EH,0,0,0,,,,,0,0,0,DiC,0
SB304,S-ACNR; S-FA,1,0,1,H-ACNR,0,0,0,0,0,0,DiC,1
SB143,S-FA,0,0,0,,,,,0,0,0,DiC,0
SB97,S-GLT; S-FA,1,0,1,H-GL; H-GL,0,0,0,0,0,0,DiC,1
SB128,S-R; S-EH; S-FA,0,0,0,,,,,0,0,0,DiC,0
SB777,S-CL; S-GLT,0,0,0,,,,,0,0,0,DiC,0
SB983,S-EH,1,0,1,H-HWI,0,0,0,0,0,0,DiC,1
SB993,S-EH,1,0,1,H-HWI,0,0,0,0,0,0,DiC,1
SB353,S-J,0,0,0,,,,,0,0,0,DiC,0
SB660,S-CL; S-J,0,0,0,,,,,0,0,0,DiC,0
SB135,S-EH; S-FA,0,0,0,,,,,0,0,0,DiC,0
SB810,S-J,1,0,1,H-CJ,0,0,0,0,0,0,DiC,1
SB190,S-RSS; S-FA,0,0,0,,,,,0,0,0,DiC,0
SB460,S-FA,0,0,0,,,,,0,0,0,DiC,0
SB91,S-RSS; S-J,0,0,0,,,,,0,0,0,DiC,0
SB867,S-CL,0,0,0,,,,,0,0,0,DiC,0
SB318,S-ACNR,1,0,1,H-ACNR,0,0,0,0,0,0,DiC,1
SB326,S-J; S-FA,1,0,1,H-CJ,0,0,0,0,0,0,DiC,1
SB502,S-RSS,0,0,0,,,,,0,0,0,DiC,0
SB363,S-GLT; S-FA,0,0,0,,,,,0,0,0,DiC,0
SB819,S-J,0,0,0,,,,,0,0,0,DiC,0
SB914,S-J,0,0,0,,,,,0,0,0,DiC,0
SB641,S-J,0,0,0,,,,,0,0,0,DiC,0
SB811,S-J,1,0,1,H-CJ,0,0,0,0,0,0,DiC,1
SB490,S-J,0,0,0,,,,,0,0,0,DiC,0
SB249,S-EH,0,0,0,,,,,0,0,0,DiC,0
SB359,S-J,0,0,0,,,,,0,0,0,DiC,0
SB352,S-J,1,0,1,H-CJ; H-HWI,0,0,0,0,0,0,DiC,1
SB537,S-J,0,0,0,,,,,0,0,0,DiC,0
SB457,S-FA,0,0,0,,,,,0,0,0,DiC,0
SB486,S-R; S-FA,1,0,1,H-R,0,0,0,0,0,0,DiC,1
SB842,S-CL,0,0,0,,,,,0,0,0,DiC,0
